LMU, Geb. 0050, Schellingstr. 4Schellingstr. 480799 München;H 331;apa02-3gy;Online seit 2022-01-18 08:23;Aruba -> AP-303H;Gesamt:     (010 - 3 - 3 - 4.06)eduroam:    (008 - 1 - 1 - 2.06)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
WMI, Geb. 5213, TieftemperaturforschungWalther-Meißner-Straße 885748 Garching;K02;apa04-kau;Online seit 2022-01-28 18:23;Aruba -> AP-303H;Gesamt:     (000 - 0 - 0 - 0.00)eduroam:    (000 - 0 - 0 - 0.00)lrz:  (000 - 0 - 0 - 0.00)@BayernWLAN: (000 - 0 - 0 - 0.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 0101, (N1) Hörsäle (U-Trakt)Theresienstraße 9080333 München;N0152, EG, Bau N1 TUM Nordgelände;apa04-0b1;Online seit 2022-03-17 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (007 - 3 - 3 - 3.11)eduroam:    (004 - 1 - 1 - 1.11)lrz:  (002 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5101, PhysikgebäudeJames-Franck-Straße 185748 Garching;2324, 2.Etage, Physik-Departement, TUM Garching;apa25-2at;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP135;Gesamt:     (015 - 3 - 3 - 5.49)eduroam:    (013 - 1 - 1 - 3.49)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 0509 (Stammgelände)Arcisstraße 2180333 München;Audimax, Bühne links, UG, TUM Stammgelände;apa06-kbm;Online seit 2022-03-02 01:38;Alcatel-Lucent -> OAW-AP135;Gesamt:     (025 - 3 - 3 - 7.50)eduroam:    (015 - 1 - 1 - 4.19)lrz:  (004 - 1 - 1 - 1.21)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (006 - 1 - 1 - 2.11)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5500 (Bauteil 4 ~5504), MaschinenwesenBoltzmannstraße 1585748 Garching;1404;apa02-1w4;Online seit 2022-02-15 09:03;Alcatel-Lucent -> OAW-AP325;Gesamt:     (034 - 3 - 3 - 10.02)eduroam:    (029 - 1 - 1 - 7.83)lrz:  (002 - 1 - 1 - 1.04)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.15)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude L, Pasing, NeubauAm Stadtpark 2081243 München;Hörsaal E015, rechts der Tafel, EG, HM Pasing;apa03-0rl;Online seit 2022-02-12 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (100 - 3 - 3 - 25.86)eduroam:    (030 - 1 - 1 - 6.67)lrz:  (008 - 1 - 1 - 2.09)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (062 - 1 - 1 - 17.09)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5901, Fakultät Elektro- und Informationstechnik BA1Hans-Piloty-Straße 185748 Garching;02.5901.049[CI:193419]?;apa20-2m1;Online seit 2022-01-18 08:18;Aruba -> AP-515;Gesamt:     (002 - 2 - 2 - 2.00)eduroam:    (001 - 1 - 1 - 1.00)lrz:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
TUM, Geb. 0201 StudiTUMGabelsbergerstr. 4380333 München;0.10;apa03-0bt;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP325;Gesamt:     (017 - 3 - 3 - 4.89)eduroam:    (014 - 1 - 1 - 2.75)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.14)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 0503 (Stammgelände)Arcisstraße 2180333 München;Hörsaal 2300 rechts, 2.OG, Bau 3, TUM Stammgel.;apa04-2bd;Online seit 2022-03-17 01:38;Alcatel-Lucent -> OAW-AP135;Gesamt:     (026 - 3 - 3 - 7.85)eduroam:    (021 - 1 - 1 - 5.18)lrz:  (002 - 1 - 1 - 1.25)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.42)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5407, Chemiegebäude Bau Ch7Lichtenbergstraße 485748 Garching;57407, 5.Etage, CH7, TUM Chemie;apa05-5ah;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (008 - 3 - 3 - 3.87)eduroam:    (006 - 1 - 1 - 1.87)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Block BTheresienstr. 3980333 München;B227;apa14-2db;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (004 - 3 - 3 - 3.02)eduroam:    (002 - 1 - 1 - 1.02)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude SSchachenmeierstr. 3580636 München;S 1.20;apa03-1rs;Online seit 2022-03-02 01:38;Alcatel-Lucent -> OAW-AP303h;Gesamt:     (018 - 3 - 3 - 4.39)eduroam:    (010 - 1 - 1 - 1.99)lrz:  (003 - 1 - 1 - 1.09)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (005 - 1 - 1 - 1.32)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude K, AltbauAm Stadtpark 2081243 München;K U.104;apa04-krk;Online seit 2022-02-12 01:38;Aruba -> AP-303H;Gesamt:     (023 - 4 - 3 - 11.14)eduroam:    (005 - 1 - 1 - 2.42)lrz:  (002 - 2 - 1 - 1.04)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (016 - 1 - 1 - 7.68)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 4113, StudiTUM Weihenstephan (ehemalige Schnapsbrennerei)Weihenstephaner Steig 1685354 Freising;DG 11;apa04-3qu;Online seit 2022-01-18 08:23;Aruba -> AP-325;Gesamt:     (011 - 3 - 3 - 4.23)eduroam:    (007 - 1 - 1 - 1.47)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (003 - 1 - 1 - 1.75)
TUM, Geb. 2906, Karlstraße 45Karlstraße 4580333 München;Studentenraum 2010, 2.OG, Karlstr.45;apa03-2fa;Online seit 2022-03-17 01:38;Alcatel-Lucent -> OAW-AP135;Gesamt:     (017 - 3 - 3 - 5.49)eduroam:    (009 - 1 - 1 - 2.90)lrz:  (003 - 1 - 1 - 1.10)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (005 - 1 - 1 - 1.49)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 4232, Versuchsgut Dürnast, GHL 3Dürnast 185354 Freising;005, Garage (Betriebsgebäude);apa06-0j6;Online seit 2022-01-19 18:13;Aruba -> AP-303H;Gesamt:     (007 - 3 - 3 - 3.14)eduroam:    (003 - 1 - 1 - 1.06)lrz:  (002 - 1 - 1 - 1.02)@BayernWLAN: (002 - 1 - 1 - 1.06)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 2907, Marsstr. 20-22Marsstr. 20-2280335 München;136, Video Labor;apa17-1zb;Online seit 2022-01-18 08:28;Aruba -> AP-515;Gesamt:     (012 - 3 - 3 - 4.90)eduroam:    (007 - 1 - 1 - 2.67)lrz:  (002 - 1 - 1 - 1.02)@BayernWLAN: (003 - 1 - 1 - 1.21)
HM, Gebäude L, Pasing, NeubauAm Stadtpark 2081243 München;Bibliothek nord;apa14-1rl;Online seit 2022-03-17 01:38;Aruba -> AP-515;Gesamt:     (022 - 3 - 3 - 5.92)eduroam:    (011 - 1 - 1 - 2.91)lrz:  (002 - 1 - 1 - 1.06)@BayernWLAN: (009 - 1 - 1 - 1.95)
LMU, Geb. 0000W, Hauptgebäude, Geschwister-Scholl-Platz 1, NordGeschwister-Scholl-Platz 180539 München;D410A;apa01-4gw;Online seit 2021-12-28 20:58;Aruba -> AP-303H;Gesamt:     (002 - 1 - 1 - 1.67)eduroam:    (000 - 0 - 0 - 0.00)lrz:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.67)
TUM, Geb. 0501 (Stammgelände)Arcisstraße 2180333 München;0170, Seminarraum (Pult);apa05-0bb;Online seit 2022-02-12 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (010 - 3 - 3 - 3.80)eduroam:    (005 - 1 - 1 - 1.32)lrz:  (002 - 1 - 1 - 1.27)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.21)Sonstige:  (000 - 0 - 0 - 0.00)
StaatsbibliothekLudwigstr.1680539 München;Lesesaal Fenster Ostseite;apa22-1sb;Offline seit 2022-03-19 23:03;Alcatel-Lucent -> OAW-AP135;Gesamt:     (030 - 4 - 4 - 12.51)eduroam:    (017 - 1 - 1 - 7.02)lrz:  (002 - 1 - 1 - 1.12)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (010 - 1 - 1 - 3.36)Sonstige:  (001 - 1 - 1 - 1.00)
TUM, Geb. 5500 (Bauteil 6 ~5506), MaschinenwesenBoltzmannstraße 1585748 Garching;0679;apa11-0w6;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP325;Gesamt:     (012 - 3 - 3 - 4.50)eduroam:    (008 - 1 - 1 - 2.42)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.08)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude K, AltbauAm Stadtpark 2081243 München;K O 3.24 Buero;apa15-3rk;Online seit 2022-02-12 01:43;Aruba -> AP-303H;Gesamt:     (009 - 3 - 3 - 3.64)eduroam:    (004 - 1 - 1 - 1.44)lrz:  (002 - 1 - 1 - 1.01)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.19)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5500 (Bauteil 5 ~5505), MaschinenwesenBoltzmannstraße 1585748 Garching;Sem. Raum 1537;apa02-1w5;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP325;Gesamt:     (018 - 3 - 3 - 5.13)eduroam:    (015 - 1 - 1 - 3.07)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.06)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5500 (Bauteil 8 ~5508), MaschinenwesenBoltzmannstraße 1585748 Garching;MW 1801, Ernst-Schmidt-Hörsaal;apa08-1w8;Online seit 2022-01-28 18:23;Aruba -> AP-515;Gesamt:     (013 - 3 - 3 - 4.06)eduroam:    (010 - 1 - 1 - 2.03)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.03)
TUM, Geb. 5402, Chemiegebäude Bau Ch2Lichtenbergstraße 485748 Garching;32213, Chemielabor S1-REM;apa01-3ac;Online seit 2022-01-18 08:23;Aruba -> AP-325;Gesamt:     (023 - 3 - 3 - 9.95)eduroam:    (018 - 1 - 1 - 7.71)lrz:  (002 - 1 - 1 - 1.13)@BayernWLAN: (003 - 1 - 1 - 1.12)
TUM, Geb. 9001, Science & Study Centre, Kloster RaitenhaslachRaitenhaslach 1184489 Burghausen;A012;apa06-0xc;Online seit 2022-03-19 12:43;Alcatel-Lucent -> OAW-AP325;Gesamt:     (009 - 2 - 2 - 2.47)eduroam:    (007 - 1 - 1 - 1.33)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.14)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. 0050, Schellingstr. 4Schellingstr. 480799 München;H134;apa05-1gy;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP303h;Gesamt:     (010 - 2 - 2 - 3.16)eduroam:    (009 - 1 - 1 - 2.16)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 4113, StudiTUM Weihenstephan (ehemalige Schnapsbrennerei)Weihenstephaner Steig 1685354 Freising;EG 06;apa04-0qu;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (005 - 3 - 3 - 3.17)eduroam:    (002 - 1 - 1 - 1.11)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (002 - 1 - 1 - 1.06)
TUM, Geb. 0505 (Stammgelände)Arcisstraße 2180333 München;3520;apa08-3bf;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (024 - 3 - 3 - 7.42)eduroam:    (019 - 1 - 1 - 5.27)lrz:  (002 - 1 - 1 - 1.06)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.09)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude R1, R2, R3Heßstraße 89 / Lothstr. 6480335 München;R 1.085 Hoersaal;apa47-1rr;Online seit 2022-03-02 01:38;Aruba -> AP-515;Gesamt:     (063 - 4 - 3 - 21.36)eduroam:    (031 - 2 - 1 - 11.84)lrz:  (004 - 1 - 1 - 1.53)@BayernWLAN: (028 - 1 - 1 - 7.99)
TUM, Geb. 0503 (Stammgelände)Arcisstraße 2180333 München;3356, Besprechungsraum;apa09-3bd;Online seit 2022-03-02 01:38;Aruba -> AP-515;Gesamt:     (007 - 3 - 3 - 3.59)eduroam:    (002 - 1 - 1 - 1.03)lrz:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.08)Sonstige:  (003 - 1 - 1 - 1.48)
TUM, Geb. 4226, Internationales Getränkewissenschaftliches Zentrum (iGZW)Gregor-Mendel-Str. 485354 Freising;0.09;apa04-0qs;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP135;Gesamt:     (008 - 3 - 3 - 3.73)eduroam:    (005 - 1 - 1 - 1.61)lrz:  (002 - 1 - 1 - 1.11)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. 0200, Rückgebäude, Fak. für Kulturwissenschaften BibliothekSchellingstr. 380799 München;R205;apa05-2gr;Online seit 2021-12-28 22:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (014 - 3 - 3 - 4.65)eduroam:    (008 - 1 - 1 - 2.35)lrz:  (003 - 1 - 1 - 1.09)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.21)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Fakultät für Geschichte (Historicum), Schellingstr. 12, Altbau in Amalienstr. 52Schellingstr. 1280799 München;K 132;apa04-1gc;Online seit 2021-10-07 02:28;Aruba -> AP-303H;Gesamt:     (007 - 3 - 3 - 4.02)eduroam:    (005 - 1 - 1 - 2.02)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
"TUM, Geb. 2908 Marsstr. 40; Denisstr. 1b, Geb. 2909Marsstr. 4080335 München";Zi. 576;apa03-5zq;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (004 - 2 - 2 - 2.72)eduroam:    (002 - 1 - 1 - 1.64)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.08)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Haus L,  Institut für Chemische Epigenetik München (ICEM)Würmtalstraße 20181375 München;L01.086W;apa05-1ir;Online seit 2022-03-12 21:48;Aruba -> AP-515;Gesamt:     (004 - 3 - 3 - 3.06)eduroam:    (002 - 1 - 1 - 1.06)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
TUM, Geb. 5500 (Bauteil 5 ~5505), MaschinenwesenBoltzmannstraße 1585748 Garching;0550;apa09-0w5;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (015 - 4 - 4 - 4.75)eduroam:    (011 - 1 - 1 - 1.72)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.02)Sonstige:  (001 - 1 - 1 - 1.00)
TUM, Geb. 5500 (Bauteil 3 ~5503), MaschinenwesenBoltzmannstraße 1585748 Garching;1332;apa10-1w3;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP325;Gesamt:     (015 - 4 - 4 - 5.03)eduroam:    (010 - 1 - 1 - 1.85)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.18)Sonstige:  (001 - 1 - 1 - 1.00)
TUM, Geb. 4317, Neubau TierwissenschaftenLiesel-Beckmann-Straße  185354 Freising;TUM W'stephan, Tierwiss. 2. Stock Seminarraum 2.9;apa01-2p9;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP325;Gesamt:     (015 - 3 - 3 - 4.10)eduroam:    (007 - 1 - 1 - 1.97)lrz:  (003 - 1 - 1 - 1.05)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (005 - 1 - 1 - 1.08)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Block BTheresienstr. 3980333 München;B134;apa12-1db;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (007 - 3 - 3 - 3.43)eduroam:    (004 - 1 - 1 - 1.41)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.02)Sonstige:  (000 - 0 - 0 - 0.00)
TUM/WZS, Geb. 3515, Am EssigbergAm Essigberg 394315 Straubing;DG.002[CI:183373]?;apa04-3ug;Online seit 2022-01-18 08:28;Aruba -> AP-303H;Gesamt:     (009 - 3 - 3 - 3.30)eduroam:    (002 - 1 - 1 - 1.04)lrz:  (002 - 1 - 1 - 1.07)@BayernWLAN: (005 - 1 - 1 - 1.19)
TUM, Geb. 5301, IAS-GebäudeLichtenbergstr. 2a85748 Garching;1.015, Büro;apa05-1wq;Online seit 2022-01-18 08:18;Aruba -> AP-303H;Gesamt:     (006 - 3 - 3 - 3.08)eduroam:    (004 - 1 - 1 - 1.08)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
TUM, Geb. 9001, Science & Study Centre, Kloster RaitenhaslachRaitenhaslach 1184489 Burghausen;A022;apa02-0xc;Online seit 2022-03-19 12:43;Alcatel-Lucent -> OAW-AP325;Gesamt:     (004 - 2 - 2 - 2.20)eduroam:    (003 - 1 - 1 - 1.20)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Fachbibliothek PhilologicumLudwigstr. 2580539 München;384R;apa02-3gh;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP325;Gesamt:     (005 - 3 - 3 - 3.22)eduroam:    (003 - 1 - 1 - 1.22)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Block ATheresienstr. 3780333 München;A305;apa11-3da;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP303h;Gesamt:     (004 - 3 - 3 - 3.13)eduroam:    (002 - 1 - 1 - 1.13)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude GLothstr. 3480335 München;Hörsaal G1.47, 1.OG, Lothstr. 34, HM;apa10-1rg;Online seit 2022-03-17 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (022 - 3 - 3 - 6.04)eduroam:    (011 - 1 - 1 - 2.13)lrz:  (002 - 1 - 1 - 1.50)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (009 - 1 - 1 - 2.41)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5515, Zentrum für SoftskillsBoltzmannstr. 1585748 Garching;U.1504;apa03-kms;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP135;Gesamt:     (009 - 3 - 3 - 4.80)eduroam:    (007 - 1 - 1 - 2.80)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
HMTM, Musikhochschule, Geb. D   (ehem. Lotteriegebäude)Karolinenplatz 480333 München;007;apa02-0ft;Online seit 2022-01-28 18:23;Aruba -> AP-515;Gesamt:     (006 - 3 - 3 - 3.51)eduroam:    (002 - 1 - 1 - 1.05)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (003 - 1 - 1 - 1.45)
TUM, Geb. 0507 (Stammgelände)Arcisstraße 2180333 München;Hörsaal 2750, 2.OG, TUM Stammgelände;apa02-2bh;Online seit 2022-02-12 01:43;Alcatel-Lucent -> OAW-AP135;Gesamt:     (011 - 3 - 3 - 4.21)eduroam:    (008 - 1 - 1 - 2.18)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.02)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5116, ZNN Zentrum für Nanotechnologie und NanomaterialienAm Coulombwall 4a85748 Garching;2.003;apa01-2mn;Online seit 2022-01-28 18:23;Alcatel-Lucent -> OAW-AP135;Gesamt:     (043 - 7 - 4 - 12.67)eduroam:    (021 - 3 - 1 - 6.10)lrz:  (004 - 1 - 1 - 1.14)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.26)Sonstige:  (014 - 2 - 1 - 4.17)
TUM, Geb. 0507 (Stammgelände)Arcisstraße 2180333 München;0714, Seminar;apa03-0bh;Online seit 2022-03-02 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (006 - 3 - 3 - 3.04)eduroam:    (002 - 1 - 1 - 1.02)lrz:  (002 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.01)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 2903, TU-Verwaltung - Haus SollerAugustenstraße 44 und 4680333 München;Raum 458, 4.OG, Augustenstr. 46;apa03-4xa;Online seit 2022-02-12 01:43;Alcatel-Lucent -> OAW-AP135;Gesamt:     (010 - 3 - 3 - 4.38)eduroam:    (008 - 1 - 1 - 2.38)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM/WZS, Geb. 3505, Hörsaal und Forschungsgebäude für nachhaltige ChemieUferstraße 5394315 Straubing;01.121, Besprechung;apa01-1uh;Online seit 2022-01-18 08:23;Aruba -> AP-515;Gesamt:     (008 - 3 - 3 - 4.03)eduroam:    (006 - 1 - 1 - 2.03)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising;2.OG;apa13-2qw;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (055 - 7 - 3 - 19.66)eduroam:    (040 - 1 - 1 - 13.52)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (014 - 5 - 1 - 5.14)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 2907, Marsstr. 20-22Marsstr. 20-2280335 München;129, Seminarraum oben links;apa05-1zb;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP135;Gesamt:     (008 - 3 - 3 - 3.64)eduroam:    (003 - 1 - 1 - 1.28)lrz:  (002 - 1 - 1 - 1.02)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.33)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 0504 (Stammgelände)Arcisstraße 2180333 München;2403, Seminarraum;apa03-2be;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP135;Gesamt:     (011 - 3 - 3 - 3.87)eduroam:    (008 - 1 - 1 - 1.85)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.02)Sonstige:  (000 - 0 - 0 - 0.00)
LMU Martiusstr. 4Martiusstr. 480802 München;007;apa05-0sm;Online seit 2022-01-18 08:18;Aruba -> AP-303H;Gesamt:     (007 - 4 - 3 - 3.48)eduroam:    (004 - 2 - 1 - 1.40)lrz:  (002 - 1 - 1 - 1.08)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
HSWT, Geb. 4179 (C4), PappelalleeWeihenstephaner Berg 585354 Freising;HSWT, Pappelallee, vor H1.1;apa01-1pr;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP325;Gesamt:     (028 - 3 - 3 - 6.31)eduroam:    (019 - 1 - 1 - 3.07)lrz:  (003 - 1 - 1 - 1.51)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (006 - 1 - 1 - 1.73)Sonstige:  (000 - 0 - 0 - 0.00)
GATE, GründerzentrumLichtenbergstr. 885748 Garching;02-37 Gate 1.OG;apa01-1wg;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP215;Gesamt:     (010 - 3 - 3 - 3.54)eduroam:    (006 - 1 - 1 - 1.30)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.24)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5406, Chemiegebäude Bau Ch6Lichtenbergstraße 485748 Garching;26006, Putzraum;apa06-2ag;Online seit 2022-01-28 18:23;Alcatel-Lucent -> OAW-AP135;Gesamt:     (015 - 3 - 3 - 3.73)eduroam:    (010 - 1 - 1 - 1.57)lrz:  (002 - 1 - 1 - 1.02)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.13)Sonstige:  (000 - 0 - 0 - 0.00)
